review,sentiment
堪称完美的年度最佳体育传记影片，二战后美国棒球运动的真实故事。·作为第一名加入美国联盟的黑人，在努力成为一名同时，更要面对和对抗无处不在的种族歧视，最终获得和认可。他的号是唯一在大联盟所有的，这是对他奋斗一生最好。分,1
那个长镜头~,1
每季的最后两集都最精彩。好心疼大叔，背影看起来那么孤单。他只有。,1
很棒，值得看,1
笑死。。。,1
打算就停在这里了...不想看虐了就分,1
哈哈哈哈,1
2009、7-2009、10,1
好看大家都去看看吧,1
好怀念啊～小时候的动画片,1
太好了，最近中国电影怎么这么给力啊!!!我看好中国电影啦!!!不是莫名其妙的大片啊，翻拍啊。。。这部算是友好片吧。最后那句献给夫妇真是好讽刺啊,1
法国跟好莱坞商业大片时总是：吕克贝松了法国王晶，甘斯想拍哥特童话，结果弄成了法国版的，叙事特技表演都一塌糊涂，铺垫冗长无趣，想抖包袱结果泡臭狗屎，女主既不漂亮也不可爱，岁一副变态神情还想王子，除了画面精美一无是处的,0
就是太短不够看,1
这是一部惊人的巨作,1
感觉丹泽尔有一种领袖气质了,1
电影真好看,1
这部片子更适合细细，一直想不通女主是为了什么不离开，那么坎坷的生活，老公为了事业那样出卖自己，母亲抛弃自己，唯独，终于遇到一个用生命爱自己的男人，为何选择放弃?,1
就中国新动画电影来说，无人能够超越，我是陪孩子看的，从开始的惊喜到最后的伤感，我觉得这是近年来最好的国产动画电影。,1
阳光灿烂的日子，少年要珍惜，不要再犹豫，不要再，应该把握成功里...初中，到现在去都会点这首《》唱。，电影版喜欢李连杰，电视剧版非的!,1
和；518,1
比前两部好看，除了女猪脚,1
打分打到8.5一点都不过分!,1
感觉比第一季更好笑了，超爱,1
好强大的后期我靠,1
可圈可点,1
烂…一星给鲜肉…日本妹怎么那么丑啊…,0
制作精良,1
预告片有多恐怖呢，连我都!是搞笑片来的吧，还模特，鬼啊，一张脸整的难看要死，打着国产恐怖片的旗号来卖肉，不卖肉就没有人看了是吧，就算卖了肉也没有人看!,0
have~,1
我真是抱着猎奇的心态想看看王晶的电影有多烂然后它果然没让我失望,0
……的反讽手段实在是太了。,0
跟一起看的，就给个高分吧哈哈,1
c,1
死流畅死流畅了~~,1
目前为止最喜欢的台湾偶像剧...,1
耶稣比帅什么多不科学!!!,1
为什么我要打五星呢?这部剧实在太雷了，从头泪到尾我笑得!!!,1
一场闹剧，两个幻想，最后剩下的还是好朋友，一年后的场景太有爱了，帅惨了，去他妹的帅哥，再来一个我们继续一起追，哈哈哈,1
应该不错吧!支持你!,1
我擦节看这个真TM应景,1
也是很想来看下，电影挺给力的。,1
哈哈哈太亮了!!!,1
把三级片拍成了唯美文艺,1
这电影才?我给7.5,1
这种脑残片导演编剧都应该被去十分钟，毁了多少小孩,0
终于承认他很孤独。为什么要选择，也要离而去。。。不要这样嘛。。。好难过的。。。呜呜，幸好还有最后几分钟。。。,1
这部电影算是泰国一场恐怖的爱情的故事。爱成恨。在看的这部电影现在重温还是感觉恐怖，特别是影片的结尾，男主角其实已经死了，自终就没有离开女主。多么凄美而恐怖的爱情，这样的爱情我不需要。,1
2,0
一旦在乎起来，温柔得吓死人!,1
这是上映了吗，我觉得有必要看下无处可逃了。,1
这跟特工不是差一个档次啊，烂片系列也能越来越退步，没有只有更烂。,0
在国外一个影片的新颖程度决定一切!,1
速度激情系列风格的一部，好,1
蠢死了,1
老师真是激萌,1
我超爱弟弟啊，后面虐死我了,1
叫我!,1
要是不装酷会更自然点的，可谁叫他是,1
欧容的《又一春》，这是一部讨论性爱的电影，却又内敛含蓄，死于性爱或许是一件。,1
影片中心理上的恐惧用的比较多了，灯光、色调。烘托诡异的气氛比较经典。真实执着的复仇就是这样的执着啊!结局还是有太多的惊喜。,1
小时候看的印象深刻..找了好多年,1
被法国人蠢哭了,0
反战，虐恋(),1
何润东一人减两星，黄晓明减一星，大S减一星。,0
+流，蠢到透…,0
相当的狠。。。亏我还是时看的。。。,1
啊当年的最爱啊!,1
看过至今最好看的港剧!,1
刚开始，我以为是战斗机版，画风，变成，再接着，我以为要上演拯救大兵瑞恩，可是成了少年派，几十天，变成二战版，然后是名单…原来，是传记片…透看电影的处处是惊喜TT,0
小纸人儿神马的真的很可爱,1
我最喜欢的男神拍的电影，当然值得一看!,1
什么乱七八糟的烂片子。。。,0
就是人生标杆啊。,1
酷炫,0
，一次满足晒我三个愿望——蛋糕，帅哥和师兄~~,1
笑死我了。,1
快来第三季吧,1
……,0
跟妹妹一起去看的，她傻乎乎幼儿园小朋友闹闹也不知道看没看进去，我看得直感动。做得真的不错，内容主旨也很棒，很适合给小朋友看，希望国产动画能够。,1
感觉越了解就越喜欢ww,1
看看吧，不管别人说什么，反正我喜欢,1
唯美有点惊悚但是很浪漫的爱情故事,1
之所以能成为一个领域的天才，是出于对这个领域的热爱，那种特别单纯的热爱。天才似乎都是喜欢的人，但他们似乎不会感到孤独，或者说享受这种感觉?其实看到最后有些伤感，走到更远更精彩的地方的同时也会失去很多重要的东西。好像突然明白为何会喜欢,1
这类写实、探讨、揭露，关于道德人性的伦理电影，看起来就是过瘾。不像一般剧情、动作片，只是娱乐一下而已。这种电影看着能反思和解放思想。,1
配乐场景超级赞最后的结局映射脸整个社会的本质!狐狸面具加分,1
啊!!!,1
非常非常喜欢。,1
，带领大家悲剧的黑暗英雄。难得的。,1
喜剧片的典范!,1
结局不太懂,1
太幻灭了。。。,0
祝电影获得成功,1
原谅,1
只要看影帝的演技就够了,1
虽然很恶心，但是经典~,1
强力推荐,1
哎呀。他们全家我都爱。他们家住个小，小冰马桶，完了他嘴都是的，他还拿这个的亲他呢。,1
谁不曾幻想过成为英雄,1
第二季啊第二季,1
帅,1
烂片!!!,0
重温小时候的故事.,1
金在是很有魅力的。而且就有能力把得更有真啊，不是。－。－,1
永远不要失了你的梦想,1
顶啊.顶啊.无法说出的激动.,1
鬼的可怕，在于被人内心的怀疑变化所改变。越说不信，越容易。不过《》说的还是人类需要一颗能够勇敢向前的内心。,1
帅啊梁洛施.],0
轻轻地淡淡的那么自然,1
太萌了，而且那么。,1
电影讲述了历史上第一位黑人在联盟时面临的困难和压力，尤其是种族主义时代来自白人社会的和。本人非棒球迷，但这不妨碍我向这位伟大的致敬，励志情怀，而是为他的勇气和克制，以及堪称伟大的人格品质。&$34;Iwanta;sgotthenotto;,1
同是神马啊说好的女王捏我不要顾里啊啊啊,0
太墨迹了,0
女主长得好像外国儿啊......对男主印象不深，倒是韩不错呢.部里也有~~妻是帅的....还有最后那个客串~啊哈~~,1
毁了毁了,0
Iloveitsmusic,1
theoneintheistheoneinthe.,1
很好看，影片很真实，很喜欢!,1
云黑~~,0
看着就很喜欢的啦,1
放新闻时候一定到根本停不下来!,1
故事很流畅啊，我觉得改编很成功,1
除了炫科技还是炫科技...,0
我想给七星!!!,1
终于看完，确实TVB很少有这么深刻的电视，编剧是得心理多纠结才能这么一波的剧情。我相信主角最后还是挂了。开始和中间还有些疑问没有解答出来，有些矛盾啊。还是全5星，毕竟要在一堆的电视剧中找一个恨不得通宵看完的剧是多么难得!,1
看了好多遍,1
感觉不错。,1
情节跌宕起伏，ilike～,1
太短太短太短!!!,1
坐经，生日礼物第一季神马，!,1
情节非常精彩的片子，为什么了呢,1
萌,1
跟小说境界差远了。好讨厌大S，了，比俩男的还毁。,0
第五季要不要等那么久尼玛,1
好看，寓意,1
勇气与爱，。作为主流作品，依然苛刻的我的五星!,1
我都看佳片的,1
好傻啊...,0
每集都那么多哭点..,1
想起这出飞机上看过的另一个棒球电影!也是上乘之作!,1
文根英好可爱!片子!,1
大学的时候室友推荐我看的电影。真的好温馨好感人真美好。他们爷爷和男主爸爸好搞笑。在里面太帅了好嘛?!学生和高一学生，再加上男主角过，所以算他们差9岁好了。太有爱了。男主明明就喜欢上了女主，好有。最后男主说的那些话，真是感动死了。5星给这对有爱有爱有爱的组合。,1
看完整个人都不好了,1
电影的效果却是不错,1
【2013】,0
看了预告还不错,1
我自己也喜欢这部电影，喜欢得可以共同的来,1
很好。新海诚场景+。,1
我很喜欢,1
我还是喜欢最纯粹的,1
从这部剧开始喜欢仔仔，发现了他和流星花园里的类不同。第一遍没看明白，又温习了一遍。黑暗最巨大的敌人——爱,1
电影给人快乐,1
Inwebelieve!!!近期最喜欢的!!!看得好开心里还有标准绿色老爷爷哈哈哈哈XD其实我是为了看一美配音的花絮才特地补的正片我会说出来嘛!毫无预想地了好片=V=新时代的高科技!好想捏（）一美（）的红~~~~,1
这是和你一起看的第一部电影。影响很深刻。,1
都说那集牛掰，其实对我来说也就那么一般般……原因大概是每一集都那么好看吧,1
走向光明。,1
很满意尤其是配乐中给人一种淡淡的压抑的氛围让人感受到了那种暧昧和中的些许的害怕这种像是在的感觉很美,1
漫画里都看过其实等第二季,1
搞毛啊看不懂要表达啥?,0
最爱的港剧演员，都是回忆。,1
配乐尤其赞。,1
越来越爱你了。,1
!!!,1
漂移啊,1
当慢慢长大，原来你一直在我身边。,1
真的很好看，第三遍了。不夸张，地还原了。另外，感觉那一刻，有种骄傲。,1
老这部电影极具映射力撒各个行业,1
居然和deAdele里面的是一个人，这样==不过一头金发和的胸部简直赞。2.情节乏善可陈，倒是每一帧画面当桌面。3.,1
这世纪也是.,0
也是醉了强迫看片儿真是啊办不到,1
“当过你温暖的，你深爱的人正在你呼吸着”,1
……曾经电视上看过点……书就只能说一般了，拍出……和那个会有天使替我爱你一样,0
哈哈哈，，这个电视剧是我所看过的所有美剧里最喜欢的一部，这个人物很有吸引力，幽默风趣，但是最后的评价真的就只能是两个字“混蛋”，但是他混的可爱，让人不得不喜欢上他，的扮演者很不错，相当厉害的演员,1
结尾什么意思?与开头呼应?,1
的～,1
非常棒啊，场景音乐内容都好好，特别爱黄蓝四个片段,1
一部很好的片子。其实动画片里感动是最多的，看完整个影片，身后许多小朋友都哭了，旁边的家长都问怎么哭了，我也很感动，只是忍住了泪，大家有机会真的应该看看动画片，回味一下做小孩子的感觉，，现在长大了，渐渐的开心越来越少了。有机会和爱人一起童真起来吧。,1
朱莉的导演处女作太震撼了真是跌宕起伏的一生想想自己遇到的困难和片中主人公的遭遇一比哎不说了好好去有什么资格抱怨生活呢?真人改编我只想说你麻痹的小日本怎么不去死!!!,1
tooitverygood.,1
一部30min动画看得我睡都睡不好，不能带着狐狸面具在常夜大人的玩……,1
感动贯穿整部电影~,1
最不喜欢这片子的地方，是那个演新娘的。完全不能的形象，看了几遍了，对她的印象就是的模糊。我可是最有形象的人啊，的样子，就从她的第一个镜头打了烙印。,1
